order_id,order_date,store_id,city,region,channel,customer_age_group,loyalty_tier,category,subcategory,unit_price,quantity,discount_rate,competitor_price,stock_level,promo_flag,holiday_flag,weather_temp_c
ORD20240721-S10-06949,2024-07-21,S10,Berlin,South,Online,18-25,Bronze,Home,Decor,600.0,4,0.022,560.96,156,0,0,24.9
ORD20240525-S01-01319,2024-05-25,S01,Cologne,East,In-Store,36-45,Bronze,Clothing,Men,150.0,1,0.023,169.25,181,0,0,11.8
ORD20240127-S08-03531,2024-01-27,S08,Berlin,West,In-Store,46-60,Silver,Electronics,Audio,700.78,4,0.047,731.19,182,0,0,2.7
ORD20240721-S03-01663,2024-07-21,S03,Munich,South,In-Store,26-35,Bronze,Grocery,Beverages,14.12,4,0.002,13.95,211,0,0,21.7
ORD20241102-S10-00815,2024-11-02,S10,Hamburg,South,Online,60+,None,Home,Kitchen,247.93,4,0.015,263.24,171,0,0,4.1
ORD20241218-S06-11426,2024-12-18,S06,Munich,South,In-Store,46-60,Silver,Grocery,Snacks,28.76,2,0.018,29.91,231,0,0,-2.5
ORD20240203-S02-10458,2024-02-03,S02,Berlin,South,Online,18-25,None,Clothing,Women,80.61,5,0.038,87.4,72,0,0,1.1
ORD20240906-S02-09665,2024-09-06,S02,Frankfurt,West,Online,36-45,None,Home,Kitchen,483.94,3,0.018,454.18,186,0,0,14.2
ORD20240423-S01-09965,2024-04-23,S01,Berlin,North,In-Store,18-25,None,Electronics,Phones,562.04,1,0.033,548.44,174,0,0,7.9
ORD20240117-S09-04775,2024-01-17,S09,Cologne,South,In-Store,46-60,None,Clothing,Women,83.13,4,0.003,82.39,108,0,0,3.1
ORD20240130-S04-11521,2024-01-30,S04,Berlin,North,Online,46-60,None,Clothing,Kids,37.21,3,0.002,35.67,164,0,0,0.6
ORD20240523-S07-01093,2024-05-23,S07,Hamburg,West,In-Store,36-45,Bronze,Electronics,Accessories,167.14,1,0.024,164.63,192,0,0,11.4
ORD20240421-S10-04176,2024-04-21,S10,Cologne,North,In-Store,36-45,None,Clothing,Women,150.0,1,0.039,135.81,172,0,0,11.5
ORD20241201-S06-01950,2024-12-01,S06,Cologne,East,In-Store,36-45,Gold,Beauty,Fragrance,71.84,5,0.039,65.24,167,0,0,-0.2
ORD20240229-S08-03884,2024-02-29,S08,Hamburg,South,In-Store,26-35,Gold,Electronics,Audio,191.31,2,0.022,197.64,107,0,0,-0.2
ORD20241101-S05-11404,2024-11-01,S05,Berlin,West,In-Store,18-25,None,Grocery,Pantry,30.0,2,0.117,32.77,128,1,0,5.6
ORD20240709-S05-11593,2024-07-09,S05,Munich,South,Online,60+,Bronze,Clothing,Accessories,60.41,3,0.013,63.5,175,0,0,26.7
ORD20241017-S01-02800,2024-10-17,S01,Cologne,West,In-Store,36-45,Bronze,Beauty,Skincare,64.78,1,0.015,64.17,138,0,0,11.2
ORD20240115-S01-01239,2024-01-15,S01,Frankfurt,East,In-Store,36-45,None,Home,Appliances,571.36,4,0.012,622.46,206,0,0,-1.5
ORD20240722-S05-00329,2024-07-22,S05,Munich,West,Online,36-45,Silver,Beauty,Skincare,19.2,3,0.022,20.09,131,0,0,20.8
ORD20240106-S10-03102,2024-01-06,S10,Frankfurt,South,Online,60+,None,Clothing,Women,130.03,2,0.034,138.95,154,0,0,-1.8
ORD20240503-S03-08434,2024-05-03,S03,Frankfurt,South,Online,36-45,None,Unknown/—,Accessories,172.8,20,0.037,38.32,166,0,0,17.9
ORD20241216-S05-02542,2024-12-16,S05,Hamburg,North,Online,26-35,Bronze,Clothing,Kids,47.99,2,0.014,43.82,160,0,0,8.1
ORD20240514-S03-04737,2024-05-14,S03,Berlin,West,In-Store,26-35,None,Home,Appliances,385.55,3,0.042,361.16,259,0,0,13.7
ORD20241221-S07-04792,2024-12-21,S07,Berlin,South,In-Store,46-60,None,Grocery,Beverages,23.81,3,0.006,23.22,155,0,0,0.6
ORD20240624-S06-10449,2024-06-24,S06,Munich,West,In-Store,26-35,Bronze,Electronics,Audio,681.31,5,0.024,677.49,169,0,0,17.1
ORD20240221-S05-06646,2024-02-21,S05,Munich,East,In-Store,60+,None,Home,Furniture,181.85,2,0.013,167.77,164,0,0,-2.1
ORD20240216-S05-02818,2024-02-16,S05,Hamburg,West,In-Store,26-35,None,Clothing,Women,37.19,4,0.049,42.19,114,0,0,-0.7
ORD20241208-S10-00753,2024-12-08,S10,Hamburg,South,Online,26-35,None,Home,Kitchen,223.92,5,0.033,243.98,159,0,0,-3.0
ORD20240216-S10-04531,2024-02-16,S10,Munich,South,In-Store,46-60,Silver,Beauty,Makeup,55.46,2,0.012,54.02,192,0,0,4.2
ORD20241202-S01-01563,2024-12-02,S01,Hamburg,South,In-Store,18-25,None,Home,Decor,157.8,4,0.018,169.68,161,0,0,5.9
ORD20240223-S03-01934,2024-02-23,S03,Hamburg,North,In-Store,26-35,None,Beauty,Haircare,75.46,5,0.048,84.73,136,0,0,7.3
ORD20240321-S08-07207,2024-03-21,S08,Berlin,West,Online,18-25,None,Home,Kitchen,600.0,4,0.024,610.24,134,0,0,3.6
ORD20240226-S10-11747,2024-02-26,S10,Frankfurt,East,In-Store,18-25,Bronze,Electronics,Audio,5069.9,0,0.05,1087.23,109,0,0,-1.8
ORD20240929-S01-03493,2024-09-29,S01,Frankfurt,East,Online,26-35,Bronze,Clothing,Accessories,150.0,1,0.161,163.54,170,1,0,16.1
ORD20240623-S08-11214,2024-06-23,S08,Berlin,North,In-Store,18-25,Gold,Electronics,Audio,646.35,5,0.04,732.73,150,0,0,17.8
ORD20240518-S07-07712,2024-05-18,S07,Frankfurt,North,In-Store,36-45,None,Beauty,Fragrance,84.28,2,0.045,77.67,162,0,0,12.1
ORD20241225-S08-10840,2024-12-25,S08,Cologne,East,In-Store,46-60,Gold,Beauty,Skincare,89.87,3,0.029,98.63,145,0,1,4.5
ORD20240517-S01-01856,2024-05-17,S01,Frankfurt,West,In-Store,26-35,None,Electronics,Accessories,851.27,2,0.043,887.21,104,0,0,13.0
ORD20240202-S08-04697,2024-02-02,S08,Berlin,East,Online,18-25,Bronze,Electronics,Accessories,749.08,2,0.048,846.09,167,0,0,-2.4
ORD20241018-S06-03563,2024-10-18,S06,Munich,West,In-Store,26-35,Bronze,Home,Appliances,115.72,4,0.042,131.81,68,0,0,12.4
ORD20240208-S04-10156,2024-02-08,S04,Berlin,South,Online,26-35,Silver,Electronics,Audio,1200.0,2,0.093,1187.17,184,1,0,2.6
ORD20240425-S07-01013,2024-04-25,S07,Frankfurt,East,In-Store,26-35,None,Beauty,Makeup,74.51,2,0.025,81.12,146,0,0,8.9
ORD20240730-S10-09619,2024-07-30,S10,Hamburg,South,In-Store,18-25,Bronze,Beauty,Haircare,79.55,4,0.014,72.73,120,0,0,25.2
ORD20240810-S06-06108,2024-08-10,S06,Munich,West,In-Store,36-45,None,Home,Kitchen,600.0,3,0.05,552.56,111,0,0,22.7
ORD20240420-S10-05482,2024-04-20,S10,Frankfurt,East,In-Store,36-45,None,Grocery,Fresh,20.9,5,0.031,19.92,207,0,0,11.3
ORD20240414-S04-09487,2024-04-14,S04,Munich,West,In-Store,26-35,None,Beauty,Makeup,73.05,5,0.027,77.02,149,0,0,13.7
ORD20240301-S07-00466,2024-03-01,S07,Cologne,East,Online,36-45,None,Beauty,Makeup,76.21,1,0.033,84.46,95,0,0,5.2
ORD20240909-S03-04028,2024-09-09,S03,Frankfurt,East,Online,26-35,None,Home,Decor,200.28,4,0.015,196.36,149,0,0,11.2
ORD20240912-S09-00174,2024-09-12,S09,Hamburg,East,In-Store,26-35,Bronze,Electronics,Audio,930.63,3,0.015,838.36,153,0,0,16.5
ORD20240519-S08-04880,2024-05-19,S08,Berlin,North,In-Store,18-25,None,Grocery,Pantry,21.0,4,0.047,23.45,130,0,0,14.6
ORD20241013-S10-00277,2024-10-13,S10,Munich,South,In-Store,18-25,None,Electronics,Accessories,393.21,1,0.004,417.69,139,0,0,7.5
ORD20240104-S06-01069,2024-01-04,S06,Hamburg,South,In-Store,36-45,Bronze,Clothing,Women,23.84,2,0.01,27.1,214,0,0,-1.0
ORD20240507-S07-09740,2024-05-07,S07,Frankfurt,West,Online,36-45,Bronze,Clothing,Kids,140.88,3,0.002,134.9,244,0,0,14.9
ORD20240919-S03-09216,2024-09-19,S03,Hamburg,North,In-Store,18-25,None,Grocery,Pantry,30.0,2,0.011,33.37,172,0,0,16.7
ORD20240212-S03-05561,2024-02-12,S03,Frankfurt,North,Online,46-60,None,Clothing,Kids,38.07,3,0.03,43.04,214,0,0,3.6
ORD20240612-S05-06866,2024-06-12,S05,Hamburg,East,In-Store,18-25,None,Grocery,Beverages,21.42,1,0.035,22.41,111,0,0,17.1
ORD20241130-S10-05036,2024-11-30,S10,Frankfurt,North,Online,26-35,None,Beauty,Makeup,120.0,3,0.277,113.28,137,1,0,6.9
ORD20240924-S02-11026,2024-09-24,S02,Cologne,West,In-Store,46-60,Bronze,Electronics,Audio,501.65,5,0.032,568.84,125,0,0,14.5
ORD20241101-S09-06803,2024-11-01,S09,Munich,North,Online,26-35,None,Grocery,Pantry,16.96,1,0.009,16.5,160,0,0,7.7
ORD20241013-S10-09658,2024-10-13,S10,Cologne,South,In-Store,36-45,None,Beauty,Makeup,41.51,4,0.009,43.93,122,0,0,10.9
ORD20240526-S05-11430,2024-05-26,S05,Hamburg,South,Online,36-45,None,Beauty,Haircare,34.41,2,0.01,35.71,105,0,0,19.1
ORD20241120-S07-05545,2024-11-20,S07,Frankfurt,North,In-Store,26-35,None,Grocery,Pantry,21.82,3,0.012,21.93,133,0,0,9.4
ORD20240817-S02-05002,2024-08-17,S02,Berlin,East,In-Store,36-45,None,Beauty,Makeup,74.58,4,0.03,81.64,150,0,0,21.2
ORD20240925-S01-01713,2024-09-25,S01,Hamburg,East,Online,46-60,Bronze,Home,Kitchen,600.0,2,0.03,636.42,181,0,0,16.2
ORD20240819-S07-07640,2024-08-19,S07,Hamburg,East,In-Store,36-45,None,Grocery,Fresh,9.48,3,0.013,9.79,96,0,0,18.8
ORD20241205-S07-02611,2024-12-05,S07,Munich,East,In-Store,18-25,Silver,Clothing,Men,118.13,1,0.01,133.16,126,0,0,-1.4
ORD20240419-S06-07393,2024-04-19,S06,Cologne,East,In-Store,26-35,Silver,Clothing,Accessories,61.24,3,0.036,61.99,136,0,0,11.9
ORD20241122-S03-00388,2024-11-22,S03,Berlin,North,In-Store,26-35,Bronze,Grocery,Pantry,22.44,3,0.009,24.84,145,0,0,5.1
ORD20241206-S06-10262,2024-12-06,S06,Munich,North,In-Store,36-45,None,Home,Kitchen,600.0,4,0.023,621.79,80,0,0,3.9
ORD20240414-S08-08020,2024-04-14,S08,Cologne,East,In-Store,26-35,None,Clothing,Kids,82.83,2,0.022,75.49,234,0,0,5.9
ORD20240713-S10-03495,2024-07-13,S10,Berlin,West,Online,26-35,Silver,Grocery,Pantry,30.0,4,0.035,28.64,134,0,0,19.0
ORD20240302-S05-11013,2024-03-02,S05,Cologne,East,In-Store,36-45,Silver,Clothing,Kids,150.0,4,0.009,160.82,132,0,0,4.7
ORD20240728-S07-04976,2024-07-28,S07,Berlin,East,In-Store,26-35,Bronze,Home,Appliances,420.06,1,0.298,389.56,130,1,0,21.7
ORD20240616-S02-09616,2024-06-16,S02,Frankfurt,North,Online,18-25,None,Clothing,Kids,71.26,4,0.005,70.11,177,0,0,22.5
ORD20240201-S10-03542,2024-02-01,S10,Munich,South,In-Store,46-60,None,Home,Appliances,199.26,4,0.038,206.35,174,0,0,-2.1
ORD20240609-S02-07288,2024-06-09,S02,Munich,North,In-Store,26-35,Bronze,Beauty,Haircare,85.06,1,0.011,90.97,169,0,0,20.0
ORD20241115-S07-07310,2024-11-15,S07,Frankfurt,East,In-Store,46-60,Bronze,Clothing,Women,27.81,1,0.061,29.82,183,1,0,12.6
ORD20241005-S04-00050,2024-10-05,S04,Frankfurt,East,In-Store,46-60,Bronze,Electronics,Audio,238.57,5,0.026,240.55,190,0,0,7.6
ORD20241006-S04-10079,2024-10-06,S04,Hamburg,West,Online,36-45,Bronze,Beauty,Makeup,111.19,1,0.016,105.83,89,0,0,14.3
ORD20240628-S02-06587,2024-06-28,S02,Hamburg,East,Online,60+,Bronze,Electronics,Audio,399.81,4,0.016,368.5,151,0,0,20.7
ORD20240106-S07-04229,2024-01-06,S07,Frankfurt,South,In-Store,26-35,Silver,Electronics,Laptops,753.03,3,0.03,752.9,77,0,0,-3.8
ORD20240401-S01-00482,2024-04-01,S01,Berlin,South,In-Store,46-60,Silver,Electronics,Audio,587.53,2,0.031,553.29,227,0,1,11.0
ORD20240721-S07-02251,2024-07-21,S07,Frankfurt,East,Online,26-35,Silver,Beauty,Skincare,97.45,5,0.076,103.27,216,1,0,26.5
ORD20240725-S08-04162,2024-07-25,S08,Berlin,North,Online,36-45,None,Grocery,Pantry,16.6,3,0.019,18.04,139,0,0,23.4
ORD20240917-S02-11766,2024-09-17,S02,Frankfurt,South,In-Store,18-25,Bronze,Clothing,Women,96.61,4,0.028,94.29,88,0,0,13.2
ORD20240404-S05-10505,2024-04-04,S05,Berlin,East,Online,36-45,None,Home,Appliances,160.86,3,0.038,174.34,89,0,0,5.3
ORD20240611-S08-11041,2024-06-11,S08,Cologne,East,In-Store,26-35,None,Clothing,Women,90.59,4,0.042,82.07,194,0,0,18.5
ORD20240118-S04-05092,2024-01-18,S04,Hamburg,West,In-Store,46-60,None,Beauty,Makeup,102.97,2,0.049,99.52,89,0,0,3.9
ORD20240609-S10-03103,2024-06-09,S10,Cologne,West,Online,18-25,None,Grocery,Snacks,23.73,2,0.042,23.73,74,0,0,16.2
ORD20240609-S09-10657,2024-06-09,S09,Hamburg,North,In-Store,46-60,None,Beauty,Skincare,23.89,5,0.151,26.9,70,1,0,15.3
ORD20240827-S07-02929,2024-08-27,S07,Munich,North,In-Store,36-45,Bronze,Beauty,Makeup,79.25,5,0.023,84.47,148,0,0,19.0
ORD20240710-S01-06776,2024-07-10,S01,Frankfurt,North,In-Store,36-45,Bronze,Home,Decor,120.9,5,0.02,121.16,145,0,0,24.8
ORD20241025-S05-04969,2024-10-25,S05,Frankfurt,West,Online,26-35,None,Grocery,Beverages,13.53,2,0.021,14.26,201,0,0,15.3
ORD20240530-S04-00064,2024-05-30,S04,Hamburg,West,In-Store,36-45,None,Home,Furniture,457.53,3,0.047,488.58,90,0,0,13.8
ORD20240517-S07-11681,2024-05-17,S07,Hamburg,North,In-Store,26-35,None,Beauty,Skincare,120.0,3,0.012,114.35,166,0,0,18.9
ORD20241217-S02-07573,2024-12-17,S02,Berlin,North,Online,26-35,None,Home,Appliances,600.0,3,0.038,646.03,172,0,0,0.7
ORD20240525-S07-08968,2024-05-25,S07,Munich,North,Online,36-45,None,Beauty,Skincare,67.03,4,0.05,60.72,168,0,0,15.9
ORD20240422-S02-04587,2024-04-22,S02,Hamburg,North,In-Store,26-35,Silver,Electronics,Accessories,4020.0,50,0.045,735.94,181,0,0,13.3
ORD20241002-S07-10926,2024-10-02,S07,Berlin,North,In-Store,26-35,Gold,Grocery,Pantry,17.76,3,0.012,18.76,137,0,0,11.7
ORD20240423-S05-06402,2024-04-23,S05,Cologne,West,In-Store,46-60,Silver,Clothing,Accessories,144.35,5,0.022,133.27,138,0,0,7.3
ORD20240830-S02-10772,2024-08-30,S02,Frankfurt,South,Online,36-45,None,Home,Kitchen,330.43,5,0.022,318.53,152,0,0,18.6
ORD20240822-S08-06209,2024-08-22,S08,Cologne,East,In-Store,60+,None,Grocery,Pantry,30.0,5,0.024,28.17,164,0,0,23.9
ORD20240417-S04-04616,2024-04-17,S04,Munich,West,Online,60+,None,Grocery,Snacks,11.01,2,0.024,11.67,184,0,0,10.0
ORD20240331-S09-03332,2024-03-31,S09,Frankfurt,West,In-Store,36-45,Bronze,Grocery,Snacks,15.48,1,0.01,16.6,201,0,0,2.9
ORD20240216-S03-10536,2024-02-16,S03,Berlin,East,In-Store,36-45,Bronze,Home,Kitchen,1992.5,0,0.044,372.7,116,0,0,4.1
ORD20240226-S05-07587,2024-02-26,S05,Munich,South,In-Store,18-25,Silver,Electronics,Phones,617.4,5,0.035,653.52,161,0,0,-1.8
ORD20240204-S10-02815,2024-02-04,S10,Cologne,East,In-Store,46-60,None,Clothing,Kids,41.2,4,0.043,46.97,185,0,0,2.4
ORD20240314-S04-03964,2024-03-14,S04,Frankfurt,West,In-Store,46-60,None,Clothing,Men,86.42,3,0.034,89.49,113,0,0,7.6
ORD20240704-S08-07606,2024-07-04,S08,Cologne,East,In-Store,46-60,Bronze,Electronics,Audio,1141.87,2,0.044,1272.0,158,0,0,20.6
ORD20241213-S09-05381,2024-12-13,S09,Berlin,West,In-Store,46-60,Silver,Clothing,Accessories,25.78,5,0.157,24.18,199,1,0,2.9
ORD20240308-S08-05939,2024-03-08,S08,Frankfurt,South,Online,36-45,Silver,Clothing,Accessories,150.0,1,0.045,147.11,91,0,0,11.1
ORD20240422-S01-08916,2024-04-22,S01,Berlin,South,In-Store,26-35,None,Beauty,Skincare,120.0,1,0.336,133.51,148,1,0,8.6
ORD20240317-S01-03241,2024-03-17,S01,Munich,West,In-Store,26-35,None,Home,Decor,186.84,4,0.032,194.76,167,0,0,8.6
ORD20240119-S04-10531,2024-01-19,S04,Cologne,West,In-Store,46-60,None,Electronics,Audio,582.65,1,0.037,666.61,170,0,0,5.0
ORD20240714-S04-02793,2024-07-14,S04,Hamburg,North,Online,26-35,Bronze,Home,Kitchen,364.89,4,0.038,353.97,83,0,0,22.3
ORD20240530-S08-05733,2024-05-30,S08,Hamburg,East,In-Store,18-25,Silver,Electronics,Laptops,733.64,4,0.043,840.63,161,0,0,15.5
ORD20240123-S05-02524,2024-01-23,S05,Cologne,West,Online,60+,Silver,Beauty,Fragrance,28.17,4,0.036,30.63,202,0,0,3.7
ORD20241019-S01-01735,2024-10-19,S01,Cologne,North,In-Store,46-60,Silver,Electronics,Audio,837.1,3,0.005,875.26,103,0,0,18.7
ORD20240516-S04-07960,2024-05-16,S04,Cologne,South,In-Store,36-45,None,Clothing,Kids,150.0,5,0.028,170.24,132,0,0,14.3
ORD20240610-S08-03124,2024-06-10,S08,Hamburg,North,In-Store,26-35,None,Electronics,Laptops,282.2,4,0.003,291.28,186,0,0,16.6
ORD20240923-S06-04940,2024-09-23,S06,Hamburg,West,In-Store,18-25,Bronze,Home,Kitchen,194.08,3,0.013,203.58,125,0,0,14.4
ORD20240619-S04-07975,2024-06-19,S04,Frankfurt,East,Online,46-60,None,Beauty,Makeup,22.56,2,0.038,20.36,205,0,0,15.5
ORD20241216-S04-00273,2024-12-16,S04,Hamburg,North,In-Store,46-60,Silver,Beauty,Haircare,120.0,5,0.004,116.23,145,0,0,0.4
ORD20240926-S05-11136,2024-09-26,S05,Cologne,South,In-Store,36-45,Silver,Electronics,Audio,1200.0,3,0.011,1377.87,204,0,0,21.7
ORD20240112-S06-11723,2024-01-12,S06,Hamburg,East,In-Store,60+,Silver,Beauty,Fragrance,64.78,4,0.002,72.79,184,0,0,-1.4
ORD20241217-S10-07021,2024-12-17,S10,Cologne,North,In-Store,26-35,None,Clothing,Men,86.52,3,0.045,80.6,174,0,0,-0.3
ORD20240409-S09-11685,2024-04-09,S09,Berlin,North,Online,26-35,None,Grocery,Snacks,21.22,3,0.028,24.37,130,0,0,9.7
ORD20240714-S08-06555,2024-07-14,S08,Cologne,East,In-Store,60+,None,Electronics,Accessories,405.13,3,0.039,417.17,80,0,0,22.2
ORD20240615-S01-05578,2024-06-15,S01,Cologne,North,In-Store,36-45,None,Beauty,Haircare,84.91,3,0.026,85.71,193,0,0,19.0
ORD20241009-S03-05496,2024-10-09,S03,Hamburg,West,In-Store,26-35,None,Electronics,Laptops,473.75,4,0.04,512.48,229,0,0,17.8
ORD20240119-S10-01452,2024-01-19,S10,Frankfurt,South,Online,18-25,Gold,Home,Furniture,507.32,1,0.002,500.51,111,0,0,2.1
ORD20240304-S10-10907,2024-03-04,S10,Berlin,West,Online,26-35,Silver,Electronics,Phones,166.81,3,0.043,190.37,180,0,0,7.8
ORD20241129-S07-02692,2024-11-29,S07,Berlin,East,In-Store,26-35,None,Electronics,Audio,864.91,3,0.004,987.68,231,0,0,8.4
ORD20241229-S04-02767,2024-12-29,S04,Frankfurt,West,In-Store,36-45,None,Electronics,Phones,689.98,1,0.032,663.82,156,0,0,2.6
ORD20241201-S04-08410,2024-12-01,S04,Hamburg,West,In-Store,46-60,None,Electronics,Laptops,1101.28,5,0.031,1191.75,148,0,0,-0.6
ORD20240817-S07-00239,2024-08-17,S07,Cologne,North,In-Store,26-35,Bronze,Electronics,Laptops,191.42,2,0.038,208.73,135,0,0,22.8
ORD20240902-S09-01131,2024-09-02,S09,Cologne,South,In-Store,60+,Bronze,Grocery,Fresh,28.23,5,0.04,26.15,124,0,0,17.0
ORD20240726-S09-11687,2024-07-26,S09,Hamburg,South,In-Store,60+,Silver,Clothing,Kids,77.19,3,0.049,82.43,165,0,0,19.5
ORD20240317-S02-07893,2024-03-17,S02,Cologne,West,In-Store,26-35,None,Beauty,Skincare,94.82,3,0.045,96.04,132,0,0,0.1
ORD20240711-S05-03264,2024-07-11,S05,Frankfurt,South,In-Store,36-45,None,Beauty,Haircare,67.56,5,0.253,71.55,168,1,0,20.3
ORD20240613-S01-10431,2024-06-13,S01,Hamburg,South,In-Store,26-35,None,Electronics,Audio,1200.0,5,0.036,1151.12,35,0,0,16.7
ORD20240801-S10-05349,2024-08-01,S10,Munich,South,In-Store,26-35,None,Electronics,Accessories,903.71,2,0.009,987.93,123,0,0,20.9
ORD20240425-S01-05764,2024-04-25,S01,Frankfurt,South,In-Store,26-35,Silver,Beauty,Makeup,80.16,1,0.012,73.68,139,0,0,10.5
ORD20241124-S09-01383,2024-11-24,S09,Cologne,North,In-Store,26-35,Bronze,Electronics,Audio,819.48,5,0.017,850.63,202,0,0,6.0
ORD20240731-S09-03074,2024-07-31,S09,Frankfurt,North,In-Store,36-45,Bronze,Home,Kitchen,531.34,3,0.014,506.26,145,0,0,19.4
ORD20240122-S06-04860,2024-01-22,S06,Hamburg,West,In-Store,18-25,Gold,Electronics,Accessories,271.86,4,0.011,300.2,198,0,0,1.0
ORD20240219-S02-01357,2024-02-19,S02,Berlin,East,Online,46-60,Bronze,Unknown/—,Phones,-756.23,-8,0.013,795.05,118,0,0,-0.7
ORD20241216-S09-04871,2024-12-16,S09,Munich,North,In-Store,26-35,None,Grocery,Snacks,10.6,4,0.028,10.43,171,0,0,0.1
ORD20241208-S05-02630,2024-12-08,S05,Munich,South,In-Store,36-45,Bronze,Clothing,Men,30.09,4,0.031,28.17,86,0,0,2.5
ORD20240202-S05-11024,2024-02-02,S05,Berlin,East,In-Store,60+,None,Beauty,Haircare,22.78,1,0.012,24.28,143,0,0,2.8
ORD20240809-S05-00624,2024-08-09,S05,Hamburg,East,In-Store,26-35,Silver,Electronics,Laptops,649.96,3,0.02,738.08,134,0,0,23.2
ORD20241129-S04-00839,2024-11-29,S04,Munich,North,Online,26-35,None,Grocery,Fresh,30.0,5,0.01,28.32,111,0,0,2.3
ORD20240119-S09-04723,2024-01-19,S09,Munich,South,In-Store,46-60,Gold,Beauty,Skincare,42.43,1,0.038,42.42,109,0,0,-3.1
ORD20240815-S05-07663,2024-08-15,S05,Hamburg,South,Online,36-45,None,Home,Furniture,70.33,1,0.014,80.12,141,0,0,18.5
ORD20241201-S09-00323,2024-12-01,S09,Berlin,North,Online,26-35,Silver,Clothing,Kids,96.99,5,0.032,106.71,129,0,0,3.6
ORD20241005-S05-01867,2024-10-05,S05,Munich,East,Online,18-25,None,Grocery,Beverages,22.8,2,0.005,25.44,231,0,0,9.9
ORD20240122-S02-05256,2024-01-22,S02,Cologne,South,In-Store,26-35,None,Home,Kitchen,308.06,1,0.032,323.4,154,0,0,-2.8
ORD20240512-S04-02826,2024-05-12,S04,Hamburg,North,Online,36-45,Gold,Electronics,Accessories,489.76,1,0.015,443.28,186,0,0,12.7
ORD20241113-S07-05172,2024-11-13,S07,Munich,West,In-Store,26-35,Silver,Clothing,Women,42.92,5,0.151,47.17,165,1,0,5.2
ORD20240718-S03-07083,2024-07-18,S03,Frankfurt,North,In-Store,60+,None,Beauty,Makeup,47.65,5,0.034,44.37,146,0,0,21.1
ORD20240226-S09-03927,2024-02-26,S09,Berlin,East,Online,36-45,None,Grocery,Pantry,8.56,3,0.019,8.8,182,0,0,4.2
ORD20240102-S06-08629,2024-01-02,S06,Cologne,South,In-Store,18-25,None,Grocery,Fresh,20.17,5,0.021,23.17,145,0,0,3.9
ORD20240211-S01-00119,2024-02-11,S01,Hamburg,South,Online,18-25,Bronze,Beauty,Makeup,21.09,5,0.018,18.98,124,0,0,3.1
ORD20240514-S06-11616,2024-05-14,S06,Cologne,North,In-Store,18-25,Bronze,Grocery,Fresh,30.0,4,0.322,33.95,143,1,0,13.5
ORD20241009-S07-11421,2024-10-09,S07,Berlin,West,In-Store,60+,None,Grocery,Snacks,5.89,1,0.032,5.86,109,0,0,10.4
ORD20240220-S02-02377,2024-02-20,S02,Munich,East,In-Store,26-35,None,Electronics,Phones,598.71,1,0.022,576.23,89,0,0,-0.2
ORD20240312-S04-05910,2024-03-12,S04,Munich,East,In-Store,46-60,Silver,Grocery,Fresh,25.03,2,0.004,27.19,138,0,0,7.2
ORD20240619-S03-07509,2024-06-19,S03,Frankfurt,North,In-Store,60+,None,Grocery,Pantry,12.43,4,0.013,13.34,178,0,0,17.2
ORD20240416-S03-10031,2024-04-16,S03,Munich,East,In-Store,18-25,Bronze,Clothing,Men,150.0,5,0.031,150.31,156,0,0,6.9
ORD20240208-S10-09218,2024-02-08,S10,Berlin,South,Online,60+,None,Beauty,Skincare,43.43,5,0.016,48.94,213,0,0,0.2
ORD20240407-S04-03301,2024-04-07,S04,Frankfurt,West,Online,60+,None,Beauty,Fragrance,14.46,1,0.047,14.61,111,0,0,11.8
ORD20240527-S06-07524,2024-05-27,S06,Berlin,North,Online,36-45,Bronze,Electronics,Audio,350.54,5,0.231,344.67,219,1,0,13.5
ORD20240704-S05-04172,2024-07-04,S05,Berlin,South,In-Store,36-45,Silver,Beauty,Makeup,45.59,5,0.041,41.73,103,0,0,23.7
ORD20240731-S06-11293,2024-07-31,S06,Frankfurt,North,Online,26-35,Gold,Clothing,Kids,108.67,2,0.043,115.86,160,0,0,19.6
ORD20240915-S06-09092,2024-09-15,S06,Berlin,West,Online,36-45,None,Home,Furniture,356.76,5,0.034,368.75,158,0,0,17.3
ORD20240204-S05-07879,2024-02-04,S05,Frankfurt,North,In-Store,36-45,None,Grocery,Fresh,7.2,2,0.006,7.1,79,0,0,0.5
ORD20240327-S08-09396,2024-03-27,S08,Cologne,North,Online,26-35,Bronze,Home,Appliances,600.0,3,0.009,600.28,70,0,0,7.8
ORD20240201-S10-11509,2024-02-01,S10,Cologne,East,In-Store,46-60,Silver,Grocery,Pantry,19.14,2,0.043,21.94,177,0,0,-3.3
ORD20240901-S10-11969,2024-09-01,S10,Munich,North,Online,46-60,None,Electronics,Audio,766.22,2,0.001,749.43,118,0,0,17.0
ORD20240719-S05-05037,2024-07-19,S05,Cologne,East,In-Store,36-45,Bronze,Clothing,Men,111.38,5,0.006,108.96,119,0,0,19.6
ORD20240426-S08-06721,2024-04-26,S08,Berlin,South,In-Store,26-35,None,Home,Appliances,319.74,1,0.11,359.46,132,1,0,11.9
ORD20240428-S04-04050,2024-04-28,S04,Cologne,West,In-Store,60+,None,Grocery,Snacks,23.38,2,0.045,24.36,178,0,0,6.8
ORD20240915-S03-06963,2024-09-15,S03,Berlin,North,In-Store,26-35,Bronze,Home,Kitchen,116.03,4,0.031,120.79,205,0,0,15.4
